sample_id,category,split_role,label,defect_type,image_path,mask_path
965593d62f2fa1d861274731,metal_nut,selection,1,flip,metal_nut/test/flip/022.png,metal_nut/ground_truth/flip/022_mask.png
9662a05ddfd8caa76b891a84,zipper,validation_normal,0,good,zipper/train/good/177.png,
9664729fa0320a57e14f72fc,zipper,calibration_normal,0,good,zipper/train/good/100.png,
967e1721941c0e48e393074f,bottle,fit,0,good,bottle/train/good/092.png,
968cec1d9aa58bf6adb69429,carpet,selection,1,cut,carpet/test/cut/013.png,carpet/ground_truth/cut/013_mask.png
968f9d31c4ceef54133e63c2,screw,fit,0,good,screw/train/good/247.png,
968ff1a5749596f59dc7c0f9,cable,fit,0,good,cable/train/good/164.png,
96a770ef749b76323381a25c,wood,calibration_normal,0,good,wood/train/good/175.png,
96b2567a89f003f3c6dc99bd,carpet,fit,0,good,carpet/train/good/159.png,
96ca0f7eed594fb7e9d653c4,leather,final_test,1,color,leather/test/color/010.png,leather/ground_truth/color/010_mask.png
96cfacd2bde9ae69403c4301,grid,fit,0,good,grid/train/good/128.png,
96d3df3d7752c2ef970c8411,grid,fit,0,good,grid/train/good/195.png,
96e2e4efac7b3bc26ced4ef3,bottle,fit,0,good,bottle/train/good/141.png,
96e5fb731577deb7acd0c9a2,screw,fit,0,good,screw/train/good/062.png,
96f57ce54143b4199f316e1b,transistor,calibration_normal,0,good,transistor/train/good/144.png,
970e03e272b683384059dbe1,hazelnut,final_test,1,print,hazelnut/test/print/012.png,hazelnut/ground_truth/print/012_mask.png
97144ec16d67d4bc0a8a4f46,pill,fit,0,good,pill/train/good/210.png,
971bfedf7566faaef58e78b9,zipper,final_test,1,fabric_border,zipper/test/fabric_border/014.png,zipper/ground_truth/fabric_border/014_mask.png
9725a92f675754f43705acca,carpet,fit,0,good,carpet/train/good/040.png,
972833aaada019a3206c3535,bottle,validation_normal,0,good,bottle/train/good/023.png,
973265634347946852992d04,leather,fit,0,good,leather/train/good/010.png,
97467cac7754f24e7d250f45,hazelnut,fit,0,good,hazelnut/train/good/253.png,
975669c127ab8154856bac96,tile,fit,0,good,tile/train/good/124.png,
97626b1174c318eb6b283752,cable,selection,1,poke_insulation,cable/test/poke_insulation/001.png,cable/ground_truth/poke_insulation/001_mask.png
977234a707a77c2317a6dc3b,grid,fit,0,good,grid/train/good/151.png,
9773f53362d94d3b1e191bed,screw,validation_normal,0,good,screw/train/good/023.png,
9786e14887a4d4a6c9efd089,leather,calibration_normal,0,good,leather/train/good/024.png,
978b85b618f0421fab1f2097,cable,fit,0,good,cable/train/good/012.png,
978cd1dd08cbdbfb92cdac5e,pill,final_test,1,color,pill/test/color/001.png,pill/ground_truth/color/001_mask.png
9791a54f430d4bfa6f0a394e,capsule,fit,0,good,capsule/train/good/094.png,
97ae790648a63c2e8c0ec40f,hazelnut,fit,0,good,hazelnut/train/good/197.png,
97bc341b204a10cbd83a4e98,capsule,validation_normal,0,good,capsule/train/good/025.png,
97cfee00239c9dd1d1825de8,leather,selection,1,color,leather/test/color/004.png,leather/ground_truth/color/004_mask.png
97d73d94512b6aabb633d57c,screw,calibration_normal,0,good,screw/train/good/251.png,
97d8618bae32bf769728fe12,screw,fit,0,good,screw/train/good/186.png,
97e645db576f0d14d18a5570,capsule,selection,1,squeeze,capsule/test/squeeze/009.png,capsule/ground_truth/squeeze/009_mask.png
97f1658d36f56000138ad090,grid,fit,0,good,grid/train/good/188.png,
980c2389dd1b48196964b6af,carpet,validation_normal,0,good,carpet/train/good/118.png,
98206fe60b8c37bd977e311a,cable,selection,1,missing_cable,cable/test/missing_cable/009.png,cable/ground_truth/missing_cable/009_mask.png
983ff289f6d4dc06bcee5c47,metal_nut,validation_normal,0,good,metal_nut/train/good/168.png,
984663a90db8e6df86e47c35,grid,validation_normal,0,good,grid/train/good/113.png,
98469431cab2e57730a7379f,tile,final_test,0,good,tile/test/good/007.png,
98474673e5be1b5b283c92a8,bottle,final_test,0,good,bottle/test/good/010.png,
984b7b0181698827bccea426,zipper,final_test,1,fabric_interior,zipper/test/fabric_interior/014.png,zipper/ground_truth/fabric_interior/014_mask.png
985659378061b54f4fd88571,hazelnut,fit,0,good,hazelnut/train/good/142.png,
9867bbf78b0387e95c1be0b4,screw,fit,0,good,screw/train/good/128.png,
9868d799763ff4319322f66b,screw,fit,0,good,screw/train/good/131.png,
986accda8cf88423d0312b43,wood,final_test,1,scratch,wood/test/scratch/008.png,wood/ground_truth/scratch/008_mask.png
986c86b98bc91d45f0b5ca0c,metal_nut,fit,0,good,metal_nut/train/good/008.png,
9883fa028a3fd3fa642c583d,tile,validation_normal,0,good,tile/train/good/019.png,
98850a587156e5b1fabb35d4,cable,calibration_normal,0,good,cable/train/good/027.png,
9893cad407639b7b14babf9c,zipper,validation_normal,0,good,zipper/train/good/229.png,
98a7d96026cec70c4f3b016e,pill,selection,1,crack,pill/test/crack/025.png,pill/ground_truth/crack/025_mask.png
98b174e47eb286579ebb9383,bottle,fit,0,good,bottle/train/good/116.png,
98b19f8e5565bf7adbf6b5b4,screw,fit,0,good,screw/train/good/218.png,
98c52783b5954b045b8194ca,screw,selection,1,thread_top,screw/test/thread_top/020.png,screw/ground_truth/thread_top/020_mask.png
98d5b7e4fe335803e6131614,tile,final_test,0,good,tile/test/good/009.png,
98ec0ff3fc0611c887f97a6e,transistor,calibration_normal,0,good,transistor/train/good/035.png,
98edaa465113fe051abf66e3,grid,fit,0,good,grid/train/good/112.png,
98edb786ac26325708d8202c,screw,fit,0,good,screw/train/good/250.png,
98fce40ce0d36a6d7caf1a9f,zipper,selection,1,broken_teeth,zipper/test/broken_teeth/003.png,zipper/ground_truth/broken_teeth/003_mask.png
99233b031b12b497f4dc9e59,screw,fit,0,good,screw/train/good/242.png,
992b09eff995e15666a31bc1,bottle,fit,0,good,bottle/train/good/061.png,
992ba12b3a40b4467705ec0d,zipper,calibration_normal,0,good,zipper/train/good/121.png,
993245e7310787ca8d6e5d1e,screw,validation_normal,0,good,screw/train/good/260.png,
9937eaee087b93247bfb8ecf,pill,final_test,0,good,pill/test/good/008.png,
993ae5e9e4618d745d1e4b54,carpet,fit,0,good,carpet/train/good/114.png,
9943fb4248a47ae3507da194,hazelnut,fit,0,good,hazelnut/train/good/331.png,
9949fb3336a257ba3cc28ce8,cable,fit,0,good,cable/train/good/139.png,
995bb2fa81d4f7b91e7fd444,leather,selection,1,poke,leather/test/poke/015.png,leather/ground_truth/poke/015_mask.png
9961749692552330341c91a1,hazelnut,fit,0,good,hazelnut/train/good/072.png,
997738873471ae1a6e0b98dd,capsule,fit,0,good,capsule/train/good/053.png,
997d0ac79fa4e9a2bb663f74,metal_nut,final_test,1,bent,metal_nut/test/bent/019.png,metal_nut/ground_truth/bent/019_mask.png
998690d0af739ef992697f6b,carpet,fit,0,good,carpet/train/good/239.png,
999996a69ef5a36db6207764,tile,calibration_normal,0,good,tile/train/good/045.png,
99a61fc31eeb0c777a1ac3af,cable,fit,0,good,cable/train/good/080.png,
99b5a3af8a2ba745f39b12b6,capsule,final_test,0,good,capsule/test/good/016.png,
99c1dfb82ecfd901055522a7,tile,validation_normal,0,good,tile/train/good/182.png,
99d1d1fe7744c2ef9f08bd4a,pill,selection,1,color,pill/test/color/004.png,pill/ground_truth/color/004_mask.png
99f28fdc508fe7e92caf7ed4,screw,fit,0,good,screw/train/good/228.png,
99f9bcc7769aa688193615d6,zipper,fit,0,good,zipper/train/good/176.png,
99fb788220554f7505fbc3c2,grid,fit,0,good,grid/train/good/024.png,
9a00f4937d6e6cfea03684da,metal_nut,validation_normal,0,good,metal_nut/train/good/109.png,
9a04f954f59e83681b55bd61,pill,calibration_normal,0,good,pill/train/good/260.png,
9a0901f2784f9c87a9e4357f,wood,final_test,0,good,wood/test/good/005.png,
9a1857fd929ea769b2bd36c7,transistor,final_test,0,good,transistor/test/good/032.png,
9a1e6c282022e4e084246c85,capsule,selection,1,poke,capsule/test/poke/018.png,capsule/ground_truth/poke/018_mask.png
9a2dcacb2c5b144fbc9ba779,hazelnut,final_test,1,print,hazelnut/test/print/006.png,hazelnut/ground_truth/print/006_mask.png
9a2fe663fcbfde2ddeec78d6,carpet,fit,0,good,carpet/train/good/037.png,
9a3a0e1f39f62c8f7b27a922,pill,final_test,1,color,pill/test/color/012.png,pill/ground_truth/color/012_mask.png
9a43c811556f6f0abe416566,hazelnut,fit,0,good,hazelnut/train/good/191.png,
9a7b2981b69d3834752dba05,wood,selection,0,good,wood/test/good/003.png,
9a82e1b2f95b887bc54d74ec,carpet,fit,0,good,carpet/train/good/182.png,
9a8ef08fd19c501f309d2979,pill,final_test,1,faulty_imprint,pill/test/faulty_imprint/012.png,pill/ground_truth/faulty_imprint/012_mask.png
9a913efa8fdd53d3ed53822d,screw,fit,0,good,screw/train/good/208.png,
9a91719b6412ecc92e90aebe,hazelnut,selection,1,hole,hazelnut/test/hole/011.png,hazelnut/ground_truth/hole/011_mask.png
9a99c6cd06faf8f698b7d741,screw,final_test,1,scratch_neck,screw/test/scratch_neck/004.png,screw/ground_truth/scratch_neck/004_mask.png
9ae7c2e55682cfc1398f7562,grid,fit,0,good,grid/train/good/169.png,
9af06898f902a21ef31e4356,metal_nut,calibration_normal,0,good,metal_nut/train/good/122.png,
9afb6e8c1e5c1e6a9d5f9ec6,hazelnut,final_test,0,good,hazelnut/test/good/010.png,
9b081deaaca706e0771463ad,carpet,fit,0,good,carpet/train/good/210.png,
9b16f421fa9cbe12e8f61aad,capsule,selection,1,poke,capsule/test/poke/006.png,capsule/ground_truth/poke/006_mask.png
9b1c5c4667c256a81b0abc5e,cable,final_test,0,good,cable/test/good/025.png,
9b1e9d8c86780b9bf29d6a53,pill,fit,0,good,pill/train/good/220.png,
9b2471132a88225d00accf0d,screw,fit,0,good,screw/train/good/224.png,
9b38d426e4e3551308725496,capsule,final_test,1,scratch,capsule/test/scratch/007.png,capsule/ground_truth/scratch/007_mask.png
9b3d4383f8b8433cbc08723d,wood,validation_normal,0,good,wood/train/good/120.png,
9b3dd117735ed033003682c5,pill,selection,1,crack,pill/test/crack/008.png,pill/ground_truth/crack/008_mask.png
9b4857da5ae0131b7f957967,screw,fit,0,good,screw/train/good/269.png,
9b49436e79fdb43493b3fc98,tile,fit,0,good,tile/train/good/078.png,
9b4ccda3621ca323b02c14d5,pill,fit,0,good,pill/train/good/226.png,
9b4dc001d29b54586f92fce5,pill,fit,0,good,pill/train/good/028.png,
9b4eea65fb7b8fd58ec3e5b2,hazelnut,fit,0,good,hazelnut/train/good/286.png,
9b6463decc03609d42357506,carpet,fit,0,good,carpet/train/good/271.png,
9b6eeb658112b26a82fbe6cc,screw,final_test,1,thread_top,screw/test/thread_top/005.png,screw/ground_truth/thread_top/005_mask.png
9b7ef3d0918cf60afa063e56,pill,selection,1,contamination,pill/test/contamination/017.png,pill/ground_truth/contamination/017_mask.png
9b8bcfe8ccbc0cccc430412c,screw,fit,0,good,screw/train/good/297.png,
9b8fadc05e8f928b04dd4c31,capsule,validation_normal,0,good,capsule/train/good/129.png,
9b927d57ea5ad2dfeed503bb,zipper,calibration_normal,0,good,zipper/train/good/228.png,
9b9a6ab9b83b81eff3025fcf,screw,fit,0,good,screw/train/good/159.png,
9bbad9f97c32cf55cc23280f,bottle,fit,0,good,bottle/train/good/153.png,
9bc1f8d2c4ac2519073205c3,hazelnut,final_test,1,hole,hazelnut/test/hole/006.png,hazelnut/ground_truth/hole/006_mask.png
9bce18bc4e930251a65f67ad,capsule,selection,1,crack,capsule/test/crack/002.png,capsule/ground_truth/crack/002_mask.png
9bdb0dafb1bbf2c4e8bd86de,carpet,validation_normal,0,good,carpet/train/good/077.png,
9bdb3c9c618e25167471ba07,capsule,validation_normal,0,good,capsule/train/good/140.png,
9bdef81bc620777463c3f7d6,hazelnut,validation_normal,0,good,hazelnut/train/good/239.png,
9be1a7d9f0102898c5bb2e70,cable,selection,1,cut_inner_insulation,cable/test/cut_inner_insulation/004.png,cable/ground_truth/cut_inner_insulation/004_mask.png
9be2323c2002249b4b756d93,leather,final_test,1,cut,leather/test/cut/014.png,leather/ground_truth/cut/014_mask.png
9bf097e90e92ad472b7e0a3d,leather,fit,0,good,leather/train/good/074.png,
9c024daf704b5805d0997169,carpet,fit,0,good,carpet/train/good/070.png,
9c0e8a0863835b4c17367279,hazelnut,fit,0,good,hazelnut/train/good/298.png,
9c291353512d5f7b10e89d7b,screw,selection,1,scratch_head,screw/test/scratch_head/005.png,screw/ground_truth/scratch_head/005_mask.png
9c32ec529694661e82ec0245,transistor,fit,0,good,transistor/train/good/204.png,
9c4bd8ca74ae13f4150e6d39,carpet,final_test,1,thread,carpet/test/thread/003.png,carpet/ground_truth/thread/003_mask.png
9c4c15deca143344090eec0d,screw,fit,0,good,screw/train/good/266.png,
9c52e386bcc60e49204ded57,capsule,calibration_normal,0,good,capsule/train/good/146.png,
9c564c4fe0449c64b55002b7,pill,validation_normal,0,good,pill/train/good/232.png,
9c58be0c959848b18aae4bbc,cable,fit,0,good,cable/train/good/090.png,
9c8ba900ed996e8d09e1670f,pill,fit,0,good,pill/train/good/029.png,
9c8fb3d4907609ccb747361d,pill,final_test,0,good,pill/test/good/017.png,
9c96b9b98b8c790d0bac0197,capsule,final_test,1,faulty_imprint,capsule/test/faulty_imprint/001.png,capsule/ground_truth/faulty_imprint/001_mask.png
9ca079fee047cbf88014ed0c,tile,final_test,0,good,tile/test/good/011.png,
9ca89f1a34e186e4bd8dcbe2,cable,fit,0,good,cable/train/good/057.png,
9cb4713147ef46f5233c0ec6,tile,calibration_normal,0,good,tile/train/good/099.png,
9cbf8d446c897d9ab1d89221,carpet,fit,0,good,carpet/train/good/265.png,
9ce4a15b403a219f1f25defb,tile,calibration_normal,0,good,tile/train/good/039.png,
9ce5acabf532df217e10a157,transistor,selection,0,good,transistor/test/good/020.png,
9ce652ef3ab1d411a13d3b93,tile,fit,0,good,tile/train/good/205.png,
9cf03954fbd12d62c1297020,grid,final_test,1,metal_contamination,grid/test/metal_contamination/001.png,grid/ground_truth/metal_contamination/001_mask.png
9cf29ae0edb9ae3a0b730ee1,tile,final_test,1,glue_strip,tile/test/glue_strip/013.png,tile/ground_truth/glue_strip/013_mask.png
9cfa2a624d8c3c039c8a95f9,bottle,fit,0,good,bottle/train/good/053.png,
9d03ab58526f92881bebd095,capsule,selection,1,faulty_imprint,capsule/test/faulty_imprint/021.png,capsule/ground_truth/faulty_imprint/021_mask.png
9d1e47fd1e179f039f8a8427,screw,selection,0,good,screw/test/good/015.png,
9d2ad5fc1ef32e971751c391,leather,fit,0,good,leather/train/good/238.png,
9d336a800bfa3c212abbf754,wood,fit,0,good,wood/train/good/104.png,
9d3ec8ce6ca9b70a88ee4027,zipper,fit,0,good,zipper/train/good/130.png,
9d3ee74f0ac0c0bcb3cb3cdc,hazelnut,fit,0,good,hazelnut/train/good/067.png,
9d5cf9c3d43b499e6caf8849,tile,selection,1,rough,tile/test/rough/003.png,tile/ground_truth/rough/003_mask.png
9d5f074908bb6fe2b37e5e20,hazelnut,final_test,1,hole,hazelnut/test/hole/015.png,hazelnut/ground_truth/hole/015_mask.png
9d648e3cd851992007c0d386,tile,fit,0,good,tile/train/good/224.png,
9d66f2d266e0f84cae54dc48,zipper,validation_normal,0,good,zipper/train/good/056.png,
9d6efc90f76de0f306ddd51c,tile,selection,0,good,tile/test/good/021.png,
9d7629547a84ef6b68e915e4,bottle,fit,0,good,bottle/train/good/171.png,
9d7e1f058fad6b2b420f4fb3,pill,selection,1,contamination,pill/test/contamination/009.png,pill/ground_truth/contamination/009_mask.png
9d7eac2673fbe18b5b602ff3,hazelnut,fit,0,good,hazelnut/train/good/045.png,
9d90bf5609e5c0fa4d8e621d,grid,fit,0,good,grid/train/good/099.png,
9daae936e0547a8b3287f1b5,grid,selection,1,broken,grid/test/broken/010.png,grid/ground_truth/broken/010_mask.png
9db1599e0586f97020c6a66e,capsule,final_test,1,faulty_imprint,capsule/test/faulty_imprint/011.png,capsule/ground_truth/faulty_imprint/011_mask.png
9db5e77521095aeff7914e67,cable,final_test,1,poke_insulation,cable/test/poke_insulation/003.png,cable/ground_truth/poke_insulation/003_mask.png
9dc2ab7b139ebed0a5d7f392,wood,final_test,0,good,wood/test/good/015.png,
9dd75a16ed2354f8b7bd978c,screw,fit,0,good,screw/train/good/115.png,
9de33300587b7422b3341b06,zipper,selection,1,broken_teeth,zipper/test/broken_teeth/016.png,zipper/ground_truth/broken_teeth/016_mask.png
9de8578d1eb112cbfbc370c9,zipper,fit,0,good,zipper/train/good/225.png,
9df7a291b397c6a9a9e2b8af,pill,validation_normal,0,good,pill/train/good/103.png,
9df8b702268e6eae756d5b06,pill,validation_normal,0,good,pill/train/good/257.png,
9dfca8dcb1eb45fc8589a395,screw,selection,0,good,screw/test/good/017.png,
9e071bbaa6ae825bf93c229d,capsule,fit,0,good,capsule/train/good/008.png,
9e114a2b6082a1088f9e3be3,tile,final_test,1,oil,tile/test/oil/000.png,tile/ground_truth/oil/000_mask.png
9e14eb3a496fab5d4b1e5375,tile,fit,0,good,tile/train/good/153.png,
9e2278e0eaf5e87a504cad6e,cable,fit,0,good,cable/train/good/147.png,
9e23df4b351f5c7d2dcbe36b,bottle,selection,1,broken_large,bottle/test/broken_large/008.png,bottle/ground_truth/broken_large/008_mask.png
9e33e7c7570c69fa201dbba5,transistor,final_test,1,cut_lead,transistor/test/cut_lead/005.png,transistor/ground_truth/cut_lead/005_mask.png
9e4080bf109909b277578fc6,pill,final_test,0,good,pill/test/good/013.png,
9e4c44010f6cc9a530809171,zipper,fit,0,good,zipper/train/good/221.png,
9e57c6475883f6044dad28b0,pill,fit,0,good,pill/train/good/107.png,
9e72766960245797a2cf7255,bottle,fit,0,good,bottle/train/good/122.png,
9e74351b2a528a019f99e7d9,leather,final_test,1,glue,leather/test/glue/014.png,leather/ground_truth/glue/014_mask.png
9e752e70975f493b002507c6,transistor,fit,0,good,transistor/train/good/011.png,
9e912df575f789b6e50b4893,cable,fit,0,good,cable/train/good/154.png,
9e94e4f17f2e4f7a39d9a1a0,zipper,selection,1,split_teeth,zipper/test/split_teeth/008.png,zipper/ground_truth/split_teeth/008_mask.png
9e95cd847ac8101df8856bad,carpet,final_test,1,color,carpet/test/color/004.png,carpet/ground_truth/color/004_mask.png
9e964e0d30d52afa441d0718,pill,fit,0,good,pill/train/good/181.png,
9ea6ca50431918299b8b1270,screw,fit,0,good,screw/train/good/120.png,
9ea9750ede1d255635852e89,pill,fit,0,good,pill/train/good/065.png,
9eb279e88ea4c823039fc966,wood,validation_normal,0,good,wood/train/good/167.png,
9ebb180976b2275d35373a62,leather,fit,0,good,leather/train/good/213.png,
9edb10d3012d7c01222848b4,grid,final_test,0,good,grid/test/good/015.png,
9ef0333228e777b5dff33f09,hazelnut,fit,0,good,hazelnut/train/good/314.png,
9ef5267888e63e12ba7da95a,zipper,fit,0,good,zipper/train/good/080.png,
9ef5a3cd2f7c09b3f4d4b74b,transistor,fit,0,good,transistor/train/good/040.png,
9ef8c8d89f50375f96728900,zipper,final_test,0,good,zipper/test/good/001.png,
9f0683dc08b789ee65c04468,capsule,selection,1,scratch,capsule/test/scratch/013.png,capsule/ground_truth/scratch/013_mask.png
9f09829eec6e8ba72d75f286,leather,selection,0,good,leather/test/good/002.png,
9f1144a9ab4235c8af219ec6,bottle,fit,0,good,bottle/train/good/017.png,
9f17913ed0a269f5f0fb97c2,pill,fit,0,good,pill/train/good/159.png,
9f4399936f1e81fa9d8dfd38,grid,fit,0,good,grid/train/good/037.png,
9f761c3ace9e0310df805c26,wood,final_test,1,scratch,wood/test/scratch/006.png,wood/ground_truth/scratch/006_mask.png
9f82756e2b745495389c40fd,capsule,validation_normal,0,good,capsule/train/good/163.png,
9f83770ac8f0f70cbb263ba0,hazelnut,fit,0,good,hazelnut/train/good/029.png,
9fa8a65ac9eeee7e8a0ba9be,wood,final_test,1,hole,wood/test/hole/001.png,wood/ground_truth/hole/001_mask.png
9fad38d63d8924f46952783a,tile,fit,0,good,tile/train/good/013.png,
9fb3938054041430b9c5b29a,transistor,validation_normal,0,good,transistor/train/good/045.png,
9fc5a5d7f81e3d63f892f476,capsule,selection,1,faulty_imprint,capsule/test/faulty_imprint/003.png,capsule/ground_truth/faulty_imprint/003_mask.png
9fc8c655ec235ed34ac80fc3,cable,validation_normal,0,good,cable/train/good/005.png,
9fdf723ae7f66c28416de1b5,bottle,calibration_normal,0,good,bottle/train/good/179.png,
9feb50c1f5a7e1090d655535,screw,validation_normal,0,good,screw/train/good/237.png,
9fee5aed8a5ee30dbcde0fb2,grid,fit,0,good,grid/train/good/196.png,
a002742ba1466d0c92ee58ad,toothbrush,fit,0,good,toothbrush/train/good/003.png,
a004d2377918ea948a155ad3,carpet,calibration_normal,0,good,carpet/train/good/246.png,
a00b7a09c309f52d7ac69b27,screw,selection,1,thread_side,screw/test/thread_side/000.png,screw/ground_truth/thread_side/000_mask.png
a00c97106b98e50256967b77,carpet,fit,0,good,carpet/train/good/099.png,
a026aab002bb554368a77c8c,capsule,fit,0,good,capsule/train/good/072.png,
a032951ef1b0cfb8c08c746f,hazelnut,final_test,1,crack,hazelnut/test/crack/005.png,hazelnut/ground_truth/crack/005_mask.png
a03341747548fb28356adb9c,screw,final_test,1,thread_side,screw/test/thread_side/010.png,screw/ground_truth/thread_side/010_mask.png
a0488e48074fbb64fa8e8483,wood,fit,0,good,wood/train/good/203.png,
a05a7c1b47a72f05bcfd1a37,screw,fit,0,good,screw/train/good/085.png,
a071146495a74e7ccb75a3a7,capsule,fit,0,good,capsule/train/good/018.png,
a0847a71497b0f6fd97a24d0,tile,fit,0,good,tile/train/good/209.png,
a08b366f52fd8514e3a78c90,bottle,calibration_normal,0,good,bottle/train/good/070.png,
a0a7ab50825185fc5ec65ab6,capsule,fit,0,good,capsule/train/good/172.png,
a0b5140046dc41133d58f556,carpet,fit,0,good,carpet/train/good/263.png,
a0d21119f2c68744b0827618,carpet,calibration_normal,0,good,carpet/train/good/107.png,
a0ee1882bd5e5d2c6a9eaacb,zipper,selection,1,combined,zipper/test/combined/007.png,zipper/ground_truth/combined/007_mask.png
a106f01d536fcef3f56ef229,zipper,final_test,0,good,zipper/test/good/000.png,
a12ae55874c9ff004a6ace91,transistor,validation_normal,0,good,transistor/train/good/161.png,
a12ca25bf424386d5963e36f,grid,calibration_normal,0,good,grid/train/good/189.png,
a1319a6cd2ae3fa2f358d462,tile,calibration_normal,0,good,tile/train/good/176.png,
a1339ae3953cee968a6f6541,capsule,fit,0,good,capsule/train/good/217.png,
a13409c882d7e1a832d0a4b3,zipper,final_test,0,good,zipper/test/good/015.png,
a13bde20f911d258ad3c198e,bottle,fit,0,good,bottle/train/good/074.png,
a13d19deaa6502b204841cf2,metal_nut,validation_normal,0,good,metal_nut/train/good/006.png,
a15bfddc615f3c10ca39d8d3,wood,fit,0,good,wood/train/good/114.png,
a16618bee0acb9e116d932a7,screw,fit,0,good,screw/train/good/220.png,
a1a082998016f69b304eef5b,screw,calibration_normal,0,good,screw/train/good/304.png,
a1bc09336cd311fe17957194,metal_nut,calibration_normal,0,good,metal_nut/train/good/013.png,
a1dc1233cd528148ae46463d,tile,validation_normal,0,good,tile/train/good/074.png,
a1dd65cfa284d946e414d0d1,wood,fit,0,good,wood/train/good/055.png,
a2012a2eac6401a38a838624,zipper,fit,0,good,zipper/train/good/234.png,
a21c1dc350c94739f3a03cc4,grid,calibration_normal,0,good,grid/train/good/194.png,
a220e5a711dbc69e15de271b,wood,fit,0,good,wood/train/good/057.png,
a225c24a8879f767db7ebcd9,zipper,fit,0,good,zipper/train/good/181.png,
a22d38b8a739fce4a987f823,wood,fit,0,good,wood/train/good/218.png,
a24225f3eaba769d5ef2f9d1,tile,fit,0,good,tile/train/good/171.png,
a24bd899d3699b11f7f028db,pill,final_test,0,good,pill/test/good/005.png,
a266b56e06df14aa3cd4c7c7,zipper,fit,0,good,zipper/train/good/015.png,
a268a595d5f4c4b426dccab2,bottle,selection,1,broken_small,bottle/test/broken_small/021.png,bottle/ground_truth/broken_small/021_mask.png
a26934ae9fc54daadfaaa2a4,bottle,calibration_normal,0,good,bottle/train/good/169.png,
a269c97435fac485fedc359c,cable,fit,0,good,cable/train/good/145.png,
a288c72046825e59e3488bfa,transistor,final_test,0,good,transistor/test/good/002.png,
a28b9e291153eaefef8735cb,hazelnut,selection,0,good,hazelnut/test/good/033.png,
a2a3979bc7b5abd49e117d4e,metal_nut,final_test,1,flip,metal_nut/test/flip/012.png,metal_nut/ground_truth/flip/012_mask.png
a2a6a299e5c38cf2b5e689f3,metal_nut,fit,0,good,metal_nut/train/good/018.png,
a2c97ff3afe4d1ac468a7bd7,cable,fit,0,good,cable/train/good/047.png,
a2d703f39829e8d3bc2a4855,capsule,selection,0,good,capsule/test/good/009.png,
a3263a6ec0c88fbc9c66a50c,tile,fit,0,good,tile/train/good/129.png,
a3397c326efbdb9ed576e005,bottle,fit,0,good,bottle/train/good/089.png,
a3718df67351e06fc69559e3,leather,fit,0,good,leather/train/good/215.png,
a3a87f330923113e3792ed6f,capsule,fit,0,good,capsule/train/good/200.png,
a3bf6c57c4f21681abee54c9,screw,fit,0,good,screw/train/good/097.png,
a3cab9d3695c7c5eca280ea5,hazelnut,fit,0,good,hazelnut/train/good/084.png,
a3d94a415850a5608470d4df,metal_nut,fit,0,good,metal_nut/train/good/125.png,
a3da15a333701c6433954940,pill,calibration_normal,0,good,pill/train/good/026.png,
a3db2d0ec77d80ef995c2296,leather,calibration_normal,0,good,leather/train/good/061.png,
a3e3a4bcbe2a9f38773d66ba,metal_nut,calibration_normal,0,good,metal_nut/train/good/180.png,
a3e6f220b9fc4d3ce7b082c2,wood,fit,0,good,wood/train/good/129.png,
a3fbde7673e925c7bd54667d,toothbrush,fit,0,good,toothbrush/train/good/016.png,
a40c84b047b02cc5158e5004,leather,selection,0,good,leather/test/good/014.png,
a41cf29f0ecfa2ef90fa1b89,grid,fit,0,good,grid/train/good/214.png,
a42a579203eb9140ebde8901,capsule,fit,0,good,capsule/train/good/216.png,
a448c5700607503a701850bf,tile,calibration_normal,0,good,tile/train/good/150.png,
a44d698578f6f21703cb2e29,cable,fit,0,good,cable/train/good/111.png,
a45ab366f3073f5ec41d3f6a,bottle,final_test,1,broken_small,bottle/test/broken_small/001.png,bottle/ground_truth/broken_small/001_mask.png
a45ea8860b6bf7ad25a95612,metal_nut,fit,0,good,metal_nut/train/good/149.png,
a46d77d39d71596dce802eb0,bottle,fit,0,good,bottle/train/good/159.png,
a4870170ff9594e5c02599a7,bottle,fit,0,good,bottle/train/good/040.png,
a48ad6fe0e8325d765a9158a,pill,fit,0,good,pill/train/good/201.png,
a4a8a9128a2e26f09e02030c,carpet,fit,0,good,carpet/train/good/102.png,
a4a9d58677dce601fc6f3a12,screw,fit,0,good,screw/train/good/051.png,
a4ba67bbc2be2e3f968461a2,tile,fit,0,good,tile/train/good/128.png,
a4bf09313a8d15b6eb3720cb,tile,fit,0,good,tile/train/good/203.png,
a4dd8c315f265a4c3d56dcd2,hazelnut,fit,0,good,hazelnut/train/good/150.png,
a4e46202080dde16305d298a,screw,fit,0,good,screw/train/good/180.png,
a4eec29efdb728086431a336,capsule,validation_normal,0,good,capsule/train/good/040.png,
a4fa6a3dad02ceb36693fbd1,metal_nut,selection,1,bent,metal_nut/test/bent/021.png,metal_nut/ground_truth/bent/021_mask.png
a520bfb78bde040ca9e045b9,wood,fit,0,good,wood/train/good/099.png,
a52c9d0b61069b6e46b8f54f,hazelnut,fit,0,good,hazelnut/train/good/066.png,
a52f1ac45b7c110b201b21ba,leather,final_test,1,poke,leather/test/poke/003.png,leather/ground_truth/poke/003_mask.png
